   wave             C        sig sigcal    lorange    hirange
4418.28      34.41494      4.878  0.150      0.000      3.419
4418.93      34.38155      4.870  0.150      0.000      3.404
4419.58      34.34817      4.863  0.150      0.000      3.388
4420.23       34.3148      4.856  0.150      0.000      3.372
4420.88      34.28144      4.849  0.150      0.005      3.357
4421.53      34.24808      4.842  0.150      0.012      3.341
4422.18      34.21473      4.835  0.150      0.020      3.326
4422.83       34.1814      4.828  0.150      0.027      3.310
4423.48      34.14806      4.821  0.150      0.035      3.295
4424.13      34.11474      4.813  0.149      0.042      3.280
4424.79      34.08142      4.807  0.149      0.049      3.264
4425.44      34.04812      4.800  0.149      0.056      3.249
4426.09      34.01481      4.793  0.149      0.064      3.234
4426.74      33.98152      4.785  0.149      0.071      3.236
4427.39      33.94824      4.779  0.149      0.078      3.240
4428.04      33.91496      4.772  0.149      0.085      3.243
4428.69      33.88168      4.765  0.149      0.092      3.247
4429.34      33.84842      4.758  0.149      0.099      3.251
4429.99      33.81516      4.751  0.149      0.106      3.255
4430.64      33.78191      4.744  0.148      0.113      3.258
4431.29      33.74867      4.737  0.148      0.120      3.262
4431.94      33.71543      4.731  0.148      0.127      3.266
4432.59       33.6822      4.724  0.148      0.134      3.269
4433.25      33.64897      4.717  0.148      0.141      3.273
 4433.9      33.61575      4.711  0.148      0.147      3.277
4434.55      33.58254      4.704  0.148      0.154      3.280
 4435.2      33.54934      4.697  0.148      0.161      3.284
4435.85      33.51614      4.690  0.148      0.167      3.288
 4436.5      33.48294      4.684  0.148      0.174      3.291
4437.15      33.44975      4.677  0.148      0.181      3.295
 4437.8      33.41657      4.670  0.147      0.187      3.298
4438.46       33.3834      4.664  0.147      0.194      3.302
4439.11      33.35022      4.657  0.147      0.200      3.305
4439.76      33.31706      4.650  0.147      0.206      3.309
4440.41       33.2839      4.644  0.147      0.213      3.312
4441.06      33.25075      4.637  0.147      0.219      3.316
4441.71       33.2176      4.631  0.147      0.225      3.319
4442.37      33.18445      4.625  0.147      0.232      3.323
4443.02      33.15131      4.618  0.147      0.238      3.326
4443.67      33.11818      4.612  0.147      0.244      3.330
4444.32      33.08505      4.605  0.147      0.250      3.333
4444.97      33.05193      4.599  0.147      0.256      3.337
4445.63      33.01881      4.592  0.146      0.262      3.340
4446.28       32.9857      4.586  0.146      0.268      3.343
4446.93      32.95259      4.580  0.146      0.274      3.347
4447.58      32.91948      4.573  0.146      0.280      3.350
4448.23      32.88638      4.567  0.146      0.286      3.353
4448.89      32.85329      4.560  0.146      0.292      3.357
4449.54       32.8202      4.554  0.146      0.298      3.360
4450.19      32.78711      4.548  0.146      0.304      3.363
4450.84      32.75403      4.541  0.146      0.309      3.367
 4451.5      32.72095      4.535  0.146      0.315      3.370
4452.15      32.68788      4.529  0.146      0.321      3.373
 4452.8      32.65481      4.523  0.146      0.326      3.376
4453.45      32.62174      4.516  0.145      0.332      3.380
4454.11      32.58868      4.510  0.145      0.337      3.383
4454.76      32.55563      4.504  0.145      0.343      3.386
4455.41      32.52257      4.498  0.145      0.348      3.389
4456.07      32.48952      4.491  0.145      0.354      3.392
4456.72      32.45648      4.485  0.145      0.359      3.395
4457.37      32.42344      4.479  0.145      0.365      3.398
4458.03       32.3904      4.473  0.145      0.370      3.402
4458.68      32.35736      4.467  0.145      0.375      3.405
4459.33      32.32433      4.461  0.145      0.381      3.408
4459.98      32.29131      4.455  0.145      0.386      3.411
4460.64      32.25828      4.449  0.145      0.391      3.414
4461.29      32.22526      4.443  0.145      0.396      3.417
4461.94      32.19224      4.436  0.144      0.401      3.420
 4462.6      32.15923      4.430  0.144      0.406      3.423
4463.25      32.12622      4.424  0.144      0.411      3.426
4463.91      32.09321      4.418  0.144      0.416      3.429
4464.56      32.06021      4.412  0.144      0.421      3.432
4465.21      32.02721      4.406  0.144      0.426      3.435
4465.87      31.99421      4.400  0.144      0.431      3.437
4466.52      31.96121      4.394  0.144      0.436      3.440
4467.17      31.92822      4.388  0.144      0.441      3.443
4467.83      31.89523      4.382  0.144      0.445      3.446
4468.48      31.86225      4.376  0.144      0.450      3.449
4469.14      31.82926      4.371  0.144      0.455      3.452
4469.79      31.79628      4.365  0.144      0.460      3.455
4470.44      31.76331      4.359  0.144      0.464      3.457
 4471.1      31.73033      4.353  0.144      0.469      3.460
4471.75      31.69736      4.347  0.143      0.473      3.463
4472.41      31.66439      4.341  0.143      0.478      3.466
4473.06      31.63143      4.335  0.143      0.482      3.468
4473.71      31.59846      4.330  0.143      0.487      3.471
4474.37       31.5655      4.324  0.143      0.491      3.474
4475.02      31.53254      4.318  0.143      0.496      3.476
4475.68      31.49959      4.312  0.143      0.500      3.479
4476.33      31.46663      4.306  0.143      0.504      3.482
4476.99      31.43368      4.301  0.143      0.508      3.484
4477.64      31.40073      4.295  0.143      0.513      3.487
 4478.3      31.36779      4.289  0.143      0.517      3.490
4478.95      31.33484      4.283  0.143      0.521      3.492
4479.61       31.3019      4.278  0.143      0.525      3.495
4480.26      31.26896      4.272  0.143      0.529      3.497
4480.92      31.23603      4.266  0.143      0.533      3.500
4481.57      31.20309      4.260  0.142      0.537      3.502
4482.23      31.17016      4.255  0.142      0.541      3.505
4482.88      31.13723      4.249  0.142      0.545      3.507
4483.54       31.1043      4.243  0.142      0.549      3.510
4484.19      31.07138      4.238  0.142      0.553      3.512
4484.85      31.03845      4.232  0.142      0.557      3.515
 4485.5      31.00553      4.226  0.142      0.561      3.517
4486.16      30.97261      4.221  0.142      0.564      3.519
4486.81       30.9397      4.215  0.142      0.568      3.522
4487.47      30.90678      4.209  0.142      0.572      3.524
4488.12      30.87387      4.204  0.142      0.575      3.527
4488.78      30.84096      4.198  0.142      0.579      3.529
4489.43      30.80805      4.193  0.142      0.583      3.531
4490.09      30.77514      4.187  0.142      0.586      3.533
4490.74      30.74224      4.181  0.142      0.590      3.536
 4491.4      30.70934      4.176  0.142      0.593      3.538
4492.06      30.67644      4.170  0.141      0.597      3.540
4492.71      30.64354      4.165  0.141      0.600      3.542
4493.37      30.61064      4.159  0.141      0.604      3.545
4494.02      30.57775      4.154  0.141      0.607      3.547
4494.68      30.54486      4.148  0.141      0.610      3.549
4495.34      30.51197      4.143  0.141      0.614      3.551
4495.99      30.47908      4.137  0.141      0.617      3.553
4496.65      30.44619      4.132  0.141      0.620      3.555
 4497.3      30.41331      4.126  0.141      0.623      3.558
4497.96      30.38042      4.121  0.141      0.626      3.560
4498.62      30.34754      4.115  0.141      0.629      3.562
4499.27      30.31467      4.110  0.141      0.632      3.564
4499.93      30.28179      4.104  0.141      0.636      3.566
4500.59      30.24892      4.099  0.141      0.639      3.568
4501.24      30.21604      4.093  0.141      0.642      3.570
 4501.9      30.18317      4.088  0.141      0.644      3.572
4502.56       30.1503      4.083  0.141      0.647      3.574
4503.21      30.11744      4.077  0.141      0.650      3.576
4503.87      30.08457      4.072  0.140      0.653      3.578
4504.53      30.05171      4.066  0.140      0.656      3.579
4505.18      30.01885      4.061  0.140      0.659      3.581
4505.84      29.98599      4.056  0.140      0.661      3.583
 4506.5      29.95313      4.050  0.140      0.664      3.585
4507.15      29.92028      4.045  0.140      0.667      3.587
4507.81      29.88743      4.039  0.140      0.670      3.589
4508.47      29.85457      4.034  0.140      0.672      3.591
4509.12      29.82173      4.029  0.140      0.675      3.592
4509.78      29.78888      4.023  0.140      0.677      3.594
4510.44      29.75603      4.018  0.140      0.680      3.596
 4511.1      29.72319      4.013  0.140      0.682      3.598
4511.75      29.69035      4.007  0.140      0.685      3.599
4512.41      29.65751      4.002  0.140      0.687      3.601
4513.07      29.62468      3.997  0.140      0.690      3.603
4513.72      29.59184      3.991  0.140      0.692      3.604
4514.38      29.55901      3.986  0.140      0.694      3.606
4515.04      29.52618      3.981  0.140      0.697      3.608
 4515.7      29.49335      3.975  0.139      0.699      3.609
4516.35      29.46052      3.970  0.139      0.701      3.611
4517.01       29.4277      3.965  0.139      0.703      3.612
4517.67      29.39488      3.960  0.139      0.705      3.614
4518.33      29.36206      3.954  0.139      0.708      3.615
4518.99      29.32924      3.949  0.139      0.710      3.617
4519.64      29.29643      3.944  0.139      0.712      3.618
 4520.3      29.26361      3.938  0.139      0.714      3.620
4520.96       29.2308      3.933  0.139      0.716      3.621
4521.62      29.19799      3.928  0.139      0.718      3.623
4522.28      29.16519      3.923  0.139      0.720      3.624
4522.93      29.13238      3.917  0.139      0.722      3.626
4523.59      29.09958      3.912  0.139      0.724      3.627
4524.25      29.06678      3.907  0.139      0.726      3.628
4524.91      29.03399      3.902  0.139      0.727      3.630
4525.57      29.00119      3.896  0.139      0.729      3.631
4526.22       28.9684      3.891  0.139      0.731      3.632
4526.88      28.93561      3.886  0.139      0.733      3.634
4527.54      28.90283      3.881  0.139      0.734      3.635
 4528.2      28.87004      3.875  0.139      0.736      3.636
4528.86      28.83726      3.870  0.138      0.738      3.637
4529.52      28.80448      3.865  0.138      0.739      3.639
4530.18       28.7717      3.860  0.138      0.741      3.640
4530.83      28.73893      3.855  0.138      0.742      3.641
4531.49      28.70616      3.850  0.138      0.744      3.642
4532.15      28.67339      3.844  0.138      0.745      3.643
4532.81      28.64063      3.839  0.138      0.747      3.644
4533.47      28.60786      3.834  0.138      0.748      3.646
4534.13       28.5751      3.829  0.138      0.750      3.647
4534.79      28.54234      3.824  0.138      0.751      3.648
4535.45      28.50959      3.818  0.138      0.753      3.649
4536.11      28.47684      3.813  0.138      0.754      3.650
4536.76      28.44409      3.808  0.138      0.755      3.651
4537.42      28.41134      3.803  0.138      0.756      3.652
4538.08       28.3786      3.797  0.138      0.758      3.653
4538.74      28.34586      3.793  0.138      0.759      3.654
 4539.4      28.31313      3.787  0.138      0.760      3.655
4540.06      28.28039      3.782  0.138      0.761      3.656
4540.72      28.24766      3.777  0.138      0.762      3.657
4541.38      28.21493      3.772  0.138      0.763      3.657
4542.04      28.18221      3.767  0.137      0.764      3.658
 4542.7      28.14949      3.762  0.137      0.766      3.659
4543.36      28.11677      3.757  0.137      0.767      3.660
4544.02      28.08406      3.751  0.137      0.768      3.661
4544.68      28.05135      3.746  0.137      0.768      3.662
4545.34      28.01864      3.741  0.137      0.769      3.662
 4546.0      27.98594      3.736  0.137      0.770      3.663
4546.66      27.95324      3.731  0.137      0.771      3.664
4547.32      27.92054      3.725  0.137      0.772      3.665
4547.98      27.88785      3.721  0.137      0.773      3.665
4548.64      27.85516      3.715  0.137      0.774      3.666
 4549.3      27.82247      3.710  0.137      0.774      3.667
4549.96      27.78979      3.705  0.137      0.775      3.667
4550.62      27.75711      3.700  0.137      0.776      3.668
4551.28      27.72444      3.695  0.137      0.776      3.669
4551.94      27.69176      3.689  0.137      0.777      3.669
 4552.6       27.6591      3.685  0.137      0.778      3.670
4553.26      27.62643      3.680  0.137      0.778      3.670
4553.92      27.59378      3.674  0.137      0.779      3.671
4554.58      27.56112      3.669  0.137      0.779      3.672
4555.24      27.52847      3.664  0.136      0.780      3.672
 4555.9      27.49582      3.659  0.136      0.780      3.673
4556.56      27.46318      3.654  0.136      0.781      3.673
4557.22      27.43054      3.649  0.136      0.781      3.673
4557.88      27.39791      3.644  0.136      0.782      3.674
4558.54      27.36528      3.638  0.136      0.782      3.674
 4559.2      27.33265      3.633  0.136      0.782      3.675
4559.87      27.30003      3.628  0.136      0.783      3.675
4560.53      27.26742      3.623  0.136      0.783      3.675
4561.19      27.23481      3.618  0.136      0.783      3.676
4561.85       27.2022      3.613  0.136      0.784      3.676
4562.51       27.1696      3.608  0.136      0.784      3.676
4563.17        27.137      3.603  0.136      0.784      3.677
4563.83      27.10441      3.598  0.136      0.784      3.677
4564.49      27.07183      3.592  0.136      0.784      3.677
4565.15      27.03925      3.587  0.136      0.785      3.677
4565.82      27.00668      3.582  0.136      0.785      3.678
4566.48      26.97412      3.577  0.136      0.785      3.678
4567.14      26.94157      3.572  0.136      0.785      3.678
 4567.8      26.90902      3.567  0.136      0.785      3.678
4568.46      26.87649      3.562  0.136      0.785      3.678
4569.12      26.84397      3.557  0.135      0.785      3.678
4569.78      26.81145      3.552  0.135      0.785      3.679
4570.45      26.77895      3.547  0.135      0.785      3.679
4571.11      26.74646      3.541  0.135      0.785      3.679
4571.77      26.71397      3.537  0.135      0.785      3.679
4572.43      26.68151      3.531  0.135      0.784      3.679
4573.09      26.64905      3.526  0.135      0.784      3.679
4573.75      26.61661      3.521  0.135      0.784      3.679
4574.42      26.58418      3.516  0.135      0.784      3.679
4575.08      26.55176      3.511  0.135      0.784      3.679
4575.74      26.51936      3.506  0.135      0.783      3.679
 4576.4      26.48697      3.501  0.135      0.783      3.679
4577.06       26.4546      3.496  0.135      0.783      3.679
4577.73      26.42224      3.491  0.135      0.783      3.679
4578.39       26.3899      3.486  0.135      0.782      3.678
4579.05      26.35758      3.481  0.135      0.782      3.678
4579.71      26.32527      3.476  0.135      0.782      3.678
4580.38      26.29298      3.471  0.135      0.781      3.678
4581.04       26.2607      3.465  0.135      0.781      3.678
 4581.7      26.22845      3.461  0.135      0.780      3.678
4582.36      26.19621      3.456  0.134      0.780      3.678
4583.03      26.16399      3.450  0.134      0.779      3.677
4583.69      26.13179      3.445  0.134      0.779      3.677
4584.35      26.09961      3.440  0.134      0.778      3.677
4585.01      26.06745      3.435  0.134      0.778      3.677
4585.68      26.03531      3.430  0.134      0.777      3.676
4586.34       26.0032      3.425  0.134      0.777      3.676
 4587.0       25.9711      3.420  0.134      0.776      3.676
4587.66      25.93902      3.415  0.134      0.776      3.675
4588.33      25.90697      3.410  0.134      0.775      3.675
4588.99      25.87493      3.405  0.134      0.774      3.675
4589.65      25.84292      3.400  0.134      0.774      3.674
4590.32      25.81093      3.395  0.134      0.773      3.674
4590.98      25.77897      3.390  0.134      0.772      3.673
4591.64      25.74703      3.385  0.134      0.772      3.673
4592.31      25.71511      3.381  0.134      0.771      3.673
4592.97      25.68322      3.375  0.134      0.770      3.672
4593.63      25.65135      3.370  0.134      0.770      3.672
 4594.3       25.6195      3.365  0.134      0.769      3.671
4594.96      25.58769      3.360  0.134      0.768      3.671
4595.62      25.55589      3.355  0.133      0.767      3.670
4596.29      25.52412      3.351  0.133      0.766      3.670
4596.95      25.49238      3.346  0.133      0.766      3.669
4597.61      25.46067      3.341  0.133      0.765      3.669
4598.28      25.42898      3.336  0.133      0.764      3.668
4598.94      25.39732      3.331  0.133      0.763      3.667
 4599.6      25.36569      3.326  0.133      0.762      3.667
4600.27      25.33408      3.321  0.133      0.761      3.666
4600.93       25.3025      3.316  0.133      0.760      3.666
 4601.6      25.27096      3.311  0.133      0.759      3.665
4602.26      25.23944      3.306  0.133      0.758      3.664
4602.92      25.20794      3.301  0.133      0.757      3.664
4603.59      25.17648      3.296  0.133      0.756      3.663
4604.25      25.14505      3.291  0.133      0.755      3.662
4604.92      25.11365      3.286  0.133      0.754      3.662
4605.58      25.08228      3.282  0.133      0.753      3.661
4606.24      25.05093      3.277  0.133      0.752      3.660
4606.91      25.01962      3.272  0.133      0.751      3.659
4607.57      24.98834      3.267  0.133      0.750      3.659
4608.24       24.9571      3.262  0.133      0.749      3.658
 4608.9      24.92588      3.257  0.132      0.748      3.657
4609.57      24.89469      3.252  0.132      0.747      3.656
4610.23      24.86354      3.247  0.132      0.746      3.655
4610.89      24.83242      3.242  0.132      0.745      3.655
4611.56      24.80133      3.238  0.132      0.744      3.654
4612.22      24.77028      3.233  0.132      0.743      3.653
4612.89      24.73926      3.228  0.132      0.741      3.652
4613.55      24.70827      3.223  0.132      0.740      3.651
4614.22      24.67732      3.218  0.132      0.739      3.650
4614.88       24.6464      3.214  0.132      0.738      3.649
4615.55      24.61551      3.209  0.132      0.737      3.649
4616.21      24.58466      3.204  0.132      0.736      3.648
4616.88      24.55384      3.199  0.132      0.734      3.647
4617.54      24.52306      3.194  0.132      0.733      3.646
4618.21      24.49231      3.190  0.132      0.732      3.645
4618.87       24.4616      3.185  0.132      0.731      3.644
4619.54      24.43093      3.180  0.132      0.729      3.643
 4620.2      24.40029      3.175  0.132      0.728      3.642
4620.87      24.36968      3.171  0.132      0.727      3.641
4621.53      24.33912      3.166  0.131      0.725      3.640
 4622.2      24.30859      3.161  0.131      0.724      3.639
4622.86       24.2781      3.157  0.131      0.723      3.638
4623.53      24.24764      3.152  0.131      0.721      3.637
4624.19      24.21722      3.147  0.131      0.720      3.636
4624.86      24.18684      3.142  0.131      0.719      3.635
4625.53       24.1565      3.138  0.131      0.717      3.634
4626.19      24.12619      3.133  0.131      0.716      3.632
4626.86      24.09592      3.128  0.131      0.715      3.631
4627.52      24.06569      3.123  0.131      0.713      3.630
4628.19       24.0355      3.118  0.131      0.712      3.629
4628.85      24.00535      3.114  0.131      0.711      3.628
4629.52      23.97524      3.109  0.131      0.709      3.627
4630.19      23.94517      3.105  0.131      0.708      3.626
4630.85      23.91513      3.100  0.131      0.706      3.625
4631.52      23.88514      3.095  0.131      0.705      3.623
4632.18      23.85518      3.091  0.131      0.703      3.622
4632.85      23.82527      3.086  0.131      0.702      3.621
4633.52      23.79539      3.081  0.131      0.701      3.620
4634.18      23.76556      3.077  0.131      0.699      3.619
4634.85      23.73577      3.072  0.130      0.698      3.617
4635.51      23.70601      3.067  0.130      0.696      3.616
4636.18       23.6763      3.063  0.130      0.695      3.615
4636.85      23.64663      3.058  0.130      0.693      3.614
4637.51        23.617      3.054  0.130      0.692      3.612
4638.18      23.58741      3.049  0.130      0.690      3.611
4638.85      23.55787      3.045  0.130      0.689      3.610
4639.51      23.52836      3.040  0.130      0.687      3.609
4640.18       23.4989      3.035  0.130      0.686      3.607
4640.84      23.46948      3.031  0.130      0.684      3.606
4641.51       23.4401      3.026  0.130      0.682      3.605
4642.18      23.41076      3.022  0.130      0.681      3.603
4642.84      23.38147      3.017  0.130      0.679      3.602
4643.51      23.35222      3.013  0.130      0.678      3.601
4644.18      23.32301      3.008  0.130      0.676      3.599
4644.85      23.29385      3.004  0.130      0.675      3.598
4645.51      23.26473      2.999  0.130      0.673      3.597
4646.18      23.23565      2.995  0.130      0.671      3.595
4646.85      23.20661      2.990  0.130      0.670      3.594
4647.51      23.17762      2.986  0.130      0.668      3.592
4648.18      23.14867      2.981  0.129      0.667      3.591
4648.85      23.11977      2.977  0.129      0.665      3.590
4649.51      23.09091      2.972  0.129      0.663      3.588
4650.18       23.0621      2.968  0.129      0.662      3.587
4650.85      23.03333      2.963  0.129      0.660      3.585
4651.52       23.0046      2.959  0.129      0.659      3.584
4652.18      22.97592      2.954  0.129      0.657      3.582
4652.85      22.94728      2.950  0.129      0.655      3.581
4653.52      22.91869      2.946  0.129      0.654      3.580
4654.19      22.89014      2.941  0.129      0.652      3.578
4654.85      22.86164      2.937  0.129      0.650      3.577
4655.52      22.83318      2.932  0.129      0.649      3.575
4656.19      22.80477      2.928  0.129      0.647      3.574
4656.86      22.77641      2.924  0.129      0.645      3.572
4657.52      22.74809      2.919  0.129      0.644      3.571
4658.19      22.71981      2.915  0.129      0.642      3.569
4658.86      22.69158      2.911  0.129      0.640      3.568
4659.53       22.6634      2.906  0.129      0.639      3.566
 4660.2      22.63527      2.902  0.129      0.637      3.564
4660.86      22.60718      2.898  0.129      0.635      3.563
4661.53      22.57913      2.893  0.128      0.634      3.561
 4662.2      22.55113      2.889  0.128      0.632      3.560
4662.87      22.52318      2.885  0.128      0.630      3.558
4663.54      22.49528      2.880  0.128      0.628      3.557
 4664.2      22.46742      2.876  0.128      0.627      3.555
4664.87      22.43961      2.872  0.128      0.625      3.554
4665.54      22.41185      2.868  0.128      0.623      3.552
4666.21      22.38413      2.863  0.128      0.622      3.550
4666.88      22.35646      2.859  0.128      0.620      3.549
4667.55      22.32884      2.855  0.128      0.618      3.547
4668.21      22.30126      2.850  0.128      0.616      3.546
4668.88      22.27373      2.846  0.128      0.615      3.544
4669.55      22.24625      2.842  0.128      0.613      3.542
4670.22      22.21882      2.838  0.128      0.611      3.541
4670.89      22.19144      2.834  0.128      0.610      3.539
4671.56       22.1641      2.830  0.128      0.608      3.537
4672.22      22.13681      2.825  0.128      0.606      3.536
4672.89      22.10957      2.821  0.128      0.604      3.534
4673.56      22.08237      2.817  0.128      0.603      3.532
4674.23      22.05523      2.813  0.128      0.601      3.531
 4674.9      22.02813      2.809  0.127      0.599      3.529
4675.57      22.00108      2.804  0.127      0.597      3.527
4676.24      21.97408      2.800  0.127      0.596      3.526
4676.91      21.94713      2.796  0.127      0.594      3.524
4677.58      21.92022      2.792  0.127      0.592      3.522
4678.25      21.89337      2.788  0.127      0.590      3.521
4678.91      21.86656      2.784  0.127      0.589      3.519
4679.58       21.8398      2.780  0.127      0.587      3.517
4680.25      21.81309      2.776  0.127      0.585      3.515
4680.92      21.78643      2.772  0.127      0.583      3.514
4681.59      21.75982      2.768  0.127      0.581      3.512
4682.26      21.73326      2.763  0.127      0.580      3.510
4682.93      21.70674      2.759  0.127      0.578      3.509
 4683.6      21.68028      2.756  0.127      0.576      3.507
4684.27      21.65386      2.751  0.127      0.574      3.505
4684.94       21.6275      2.747  0.127      0.573      3.503
4685.61      21.60118      2.744  0.127      0.571      3.502
4686.28      21.57491      2.739  0.127      0.569      3.500
4686.95      21.54869      2.735  0.127      0.567      3.498
4687.62      21.52252      2.731  0.127      0.566      3.496
4688.29       21.4964      2.727  0.127      0.564      3.494
4688.96      21.47033      2.723  0.126      0.562      3.493
4689.63      21.44431      2.719  0.126      0.560      3.491
 4690.3      21.41834      2.716  0.126      0.558      3.489
4690.97      21.39242      2.712  0.126      0.557      3.487
4691.64      21.36655      2.707  0.126      0.555      3.486
4692.31      21.34072      2.704  0.126      0.553      3.484
4692.98      21.31495      2.700  0.126      0.551      3.482
4693.65      21.28923      2.696  0.126      0.549      3.480
4694.32      21.26356      2.692  0.126      0.548      3.478
4694.99      21.23793      2.688  0.126      0.546      3.477
4695.66      21.21236      2.684  0.126      0.544      3.475
4696.33      21.18684      2.680  0.126      0.542      3.473
 4697.0      21.16136      2.676  0.126      0.541      3.471
4697.67      21.13594      2.673  0.126      0.539      3.469
4698.34      21.11057      2.668  0.126      0.537      3.467
4699.01      21.08525      2.665  0.126      0.535      3.466
4699.68      21.05997      2.661  0.126      0.533      3.464
4700.35      21.03475      2.657  0.126      0.532      3.462
4701.02      21.00958      2.653  0.126      0.530      3.460
4701.69      20.98446      2.650  0.126      0.528      3.458
4702.36      20.95938      2.646  0.126      0.526      3.456
4703.03      20.93436      2.642  0.125      0.524      3.455
 4703.7      20.90939      2.638  0.125      0.523      3.453
4704.37      20.88447      2.634  0.125      0.521      3.451
4705.04       20.8596      2.631  0.125      0.519      3.449
4705.72      20.83478      2.627  0.125      0.517      3.447
4706.39      20.81001      2.623  0.125      0.516      3.445
4707.06      20.78529      2.619  0.125      0.514      3.443
4707.73      20.76062      2.616  0.125      0.512      3.441
 4708.4        20.736      2.612  0.125      0.510      3.440
4709.07      20.71144      2.608  0.125      0.508      3.438
4709.74      20.68692      2.605  0.125      0.507      3.436
4710.41      20.66245      2.601  0.125      0.505      3.434
4711.08      20.63804      2.597  0.125      0.503      3.432
4711.76      20.61367      2.594  0.125      0.501      3.430
4712.43      20.58936      2.590  0.125      0.500      3.428
 4713.1      20.56509      2.586  0.125      0.498      3.426
4713.77      20.54088      2.582  0.125      0.496      3.425
4714.44      20.51672      2.579  0.125      0.494      3.423
4715.11       20.4926      2.575  0.125      0.492      3.421
4715.78      20.46854      2.572  0.125      0.491      3.419
4716.46      20.44453      2.568  0.125      0.489      3.417
4717.13      20.42057      2.564  0.125      0.487      3.415
 4717.8      20.39666      2.561  0.124      0.485      3.413
4718.47       20.3728      2.557  0.124      0.484      3.411
4719.14      20.34899      2.554  0.124      0.482      3.409
4719.81      20.32524      2.550  0.124      0.480      3.407
4720.49      20.30153      2.546  0.124      0.478      3.405
4721.16      20.27787      2.543  0.124      0.477      3.404
4721.83      20.25427      2.540  0.124      0.475      3.402
 4722.5      20.23071      2.536  0.124      0.473      3.400
4723.17      20.20721      2.532  0.124      0.471      3.398
4723.85      20.18376      2.529  0.124      0.470      3.396
4724.52      20.16035      2.525  0.124      0.468      3.394
4725.19        20.137      2.522  0.124      0.466      3.392
4725.86       20.1137      2.518  0.124      0.464      3.390
4726.53      20.09045      2.515  0.124      0.463      3.388
4727.21      20.06725      2.511  0.124      0.461      3.386
4727.88       20.0441      2.508  0.124      0.459      3.384
4728.55      20.02101      2.505  0.124      0.457      3.382
4729.22      19.99796      2.501  0.124      0.456      3.380
 4729.9      19.97496      2.498  0.124      0.454      3.378
4730.57      19.95202      2.494  0.124      0.452      3.377
4731.24      19.92912      2.491  0.124      0.450      3.375
4731.91      19.90628      2.487  0.124      0.449      3.373
4732.59      19.88348      2.484  0.123      0.447      3.371
4733.26      19.86074      2.481  0.123      0.445      3.369
4733.93      19.83805      2.477  0.123      0.443      3.367
 4734.6       19.8154      2.474  0.123      0.442      3.365
4735.28      19.79281      2.470  0.123      0.440      3.363
4735.95      19.77027      2.467  0.123      0.438      3.361
4736.62      19.74778      2.464  0.123      0.437      3.359
 4737.3      19.72534      2.461  0.123      0.435      3.357
4737.97      19.70296      2.457  0.123      0.433      3.355
4738.64      19.68062      2.454  0.123      0.431      3.353
4739.31      19.65833      2.450  0.123      0.430      3.351
4739.99      19.63609      2.447  0.123      0.428      3.349
4740.66      19.61391      2.444  0.123      0.426      3.347
4741.33      19.59177      2.441  0.123      0.425      3.346
4742.01      19.56969      2.437  0.123      0.423      3.344
4742.68      19.54765      2.434  0.123      0.421      3.342
4743.35      19.52567      2.431  0.123      0.420      3.340
4744.03      19.50373      2.428  0.123      0.418      3.338
 4744.7      19.48185      2.424  0.123      0.416      3.336
4745.37      19.46002      2.421  0.123      0.414      3.334
4746.05      19.43823      2.418  0.123      0.413      3.332
4746.72       19.4165      2.415  0.123      0.411      3.330
4747.39      19.39482      2.411  0.123      0.409      3.328
4748.07      19.37319      2.408  0.122      0.408      3.326
4748.74      19.35161      2.405  0.122      0.406      3.324
4749.41      19.33008      2.402  0.122      0.404      3.322
4750.09       19.3086      2.399  0.122      0.403      3.320
4750.76      19.28717      2.395  0.122      0.401      3.318
4751.44      19.26579      2.393  0.122      0.399      3.316
4752.11      19.24446      2.389  0.122      0.398      3.314
4752.78      19.22318      2.386  0.122      0.396      3.312
4753.46      19.20195      2.383  0.122      0.394      3.310
4754.13      19.18077      2.380  0.122      0.393      3.309
4754.81      19.15964      2.377  0.122      0.391      3.307
4755.48      19.13856      2.374  0.122      0.390      3.305
4756.15      19.11753      2.371  0.122      0.388      3.303
4756.83      19.09655      2.367  0.122      0.386      3.301
 4757.5      19.07563      2.364  0.122      0.385      3.299
4758.18      19.05475      2.361  0.122      0.383      3.297
4758.85      19.03392      2.358  0.122      0.381      3.295
4759.52      19.01314      2.355  0.122      0.380      3.293
 4760.2      18.99241      2.352  0.122      0.378      3.291
4760.87      18.97173      2.349  0.122      0.376      3.289
4761.55       18.9511      2.346  0.122      0.375      3.287
4762.22      18.93052      2.343  0.122      0.373      3.285
 4762.9      18.90999      2.340  0.122      0.372      3.283
4763.57      18.88951      2.337  0.122      0.370      3.281
4764.25      18.86908      2.334  0.121      0.368      3.279
4764.92       18.8487      2.331  0.121      0.367      3.277
 4765.6      18.82837      2.328  0.121      0.365      3.276
4766.27      18.80809      2.325  0.121      0.364      3.274
4766.94      18.78786      2.322  0.121      0.362      3.272
4767.62      18.76768      2.319  0.121      0.360      3.270
4768.29      18.74755      2.316  0.121      0.359      3.268
4768.97      18.72747      2.314  0.121      0.357      3.266
4769.64      18.70743      2.311  0.121      0.356      3.264
4770.32      18.68745      2.308  0.121      0.354      3.262
4770.99      18.66752      2.305  0.121      0.353      3.260
4771.67      18.64763      2.302  0.121      0.351      3.258
4772.34       18.6278      2.299  0.121      0.349      3.256
