   wave               C          sig   sigcal     lorange      hirange
 2721.1     -7400.65131    32238.572   15.475    7527.529    65477.065
2721.33     -7419.65077    31749.522   14.922    7617.176    63750.424
2721.57     -7438.79046    31295.872   14.709    7708.398    62125.860
2721.81     -7458.07172    30874.734   14.511    7801.233    60594.708
2722.05     -7477.49591    30483.558   14.327    7895.722    59149.254
2722.29     -7497.06441    30120.085   14.156    7991.906    57782.616
2722.53     -7516.77861    29782.305   13.998    8089.830    56488.631
2722.76     -7536.63992    29468.435   13.850    8189.536    55261.760
 2723.0     -7556.64977    29176.882   13.713    8291.070    54097.019
2723.24     -7576.80961    28906.227   13.297    8394.481    52989.904
2723.48     -7597.12092    28655.202   13.181    8499.816    51936.339
2723.72     -7617.58516    28422.678   13.074    8607.128    50932.624
2723.96     -7638.20386    28207.644   12.976    8716.467    49975.392
 2724.2     -7658.97853    28009.200   12.884    8827.888    49061.578
2724.44     -7679.91073    27826.545   12.800    8941.447    48188.377
2724.68     -7701.00203    27658.967   12.723    9057.203    47353.224
2724.92       -7722.254    27505.837   12.378    9175.215    46553.767
2725.16     -7743.66826    27366.601   12.315    9295.546    45787.845
 2725.4     -7765.24645    27240.775   12.258    9418.260    45053.467
2725.65      -7786.9902    27127.940   12.208    9543.423    44348.800
2725.89     -7808.90121    27027.739   12.162    9671.106    43672.149
2726.13     -7830.98117    26939.873   12.123    9801.380    43021.950
2726.37     -7853.23179    26864.097   12.089    9934.320    42396.750
2726.61     -7875.65483    26800.221   12.060   10070.003    41795.205
2726.85     -7898.25205    26748.108   11.769   10208.509    41216.064
 2727.1     -7921.02524    26707.670   11.751   10349.921    40658.166
2727.34     -7943.97623    26678.871   11.739   10494.328    40120.427
2727.58     -7967.10685    26661.727   11.731   10641.817    39601.838
2727.82     -7990.41898    26656.306   11.729   10792.484    39101.458
2728.07     -8013.91451    26662.728   11.732   10946.425    38618.406
2728.31     -8037.59536    26681.170   11.740   11103.741    38151.857
2728.55     -8061.46347    26711.867   11.486   11264.539    37701.041
 2728.8     -8085.52083    26755.114   11.505   11428.927    37265.233
2729.04     -8109.76944    26811.274   11.529   11597.019    36843.756
2729.29     -8134.21132    26880.777   11.559   11768.936    36435.971
2729.53     -8158.84854    26964.131   11.595   11944.800    36041.278
2729.77     -8183.68319    27061.927   11.637   12124.741    35659.113
2730.02     -8208.71739    27174.847   11.685   12308.895    35288.945
2730.26     -8233.95329    27303.675   11.468   12497.402    34930.271
2730.51     -8259.39307    27449.304   11.529   12690.408    34582.620
2730.75     -8285.03894    27612.755   11.597   12888.068    34245.543
 2731.0     -8310.89314    27795.187   11.674   13090.542    33918.620
2731.25     -8336.95797    27997.920   11.759   13297.998    33601.451
2731.49     -8363.23572    28222.449   11.853   13510.612    33293.657
2731.74     -8389.72874    28470.478   11.958   13728.567    32994.882
2731.98     -8416.43941    28743.939   11.785   13952.055    32704.785
2732.23     -8443.37015    29045.035   11.908   14181.279    32423.046
2732.48      -8470.5234    29376.275   12.044   14416.449    32149.358
2732.72     -8497.90165    29740.524   12.194   14657.787    31883.432
2732.97     -8525.50744    30141.062   12.358   14905.526    31624.992
2733.22     -8553.34331    30581.649   12.538   15159.910    31373.776
2733.46     -8581.41187    31066.616   12.737   15421.196    31129.535
2733.71     -8609.71576    31600.956   12.640   15689.653    30892.032
2733.96     -8638.25765    32190.456   12.876   15965.565    30661.041
2734.21     -8667.04028    32841.840   13.137   16249.230    30436.346
2734.45      -8696.0664    33562.958   13.425   16540.964    30217.742
 2734.7     -8725.33882    34363.019   13.745   16841.098    30005.033
2734.95     -8754.86037    35252.874   14.101   17149.981    29798.033
 2735.2     -8784.63397    36245.386   14.498   17467.982    29596.563
2735.45     -8814.66253    37355.892   14.569   17795.491    29400.453
 2735.7     -8844.94905    38602.800   15.055   18132.921    29209.539
2735.95     -8875.49655    40008.376   15.603   18480.706    29023.666
 2736.2     -8906.30811    41599.767   16.224   18839.309    28842.686
2736.44     -8937.38685    43410.379   16.930   19209.218    28666.454
2736.69     -8968.73595    45481.748   17.738   19590.950    28494.837
2736.94     -9000.35863    47866.119   18.668   19985.057    28327.701
2737.19     -9032.25817    50630.077   19.239   20392.123    28164.923
2737.44      -9064.4379    53859.763   20.467   20812.767    28006.383
2737.69     -9096.90119    57668.554   21.914   21247.653    27851.966
2737.95     -9129.65148    62208.668   23.639   21697.482    27701.561
 2738.2     -9162.69227    67689.282   25.722   22163.007    27555.063
2738.45      -9196.0271    74405.833   28.274   22645.027    27412.370
 2738.7     -9229.65958    82789.526   31.460   23144.401    27273.385
2738.95     -9263.59337    93495.390   34.593   23662.042    27138.015
 2739.2      -9297.8322   107569.130   39.801   24198.932    27006.170
2739.45     -9332.37986   126789.471   46.912   24756.123    26877.764
2739.71     -9367.24019   154447.099   57.145   25334.742    26752.714
2739.96     -9402.41712   197385.103   73.032   25936.004    26630.940
2740.21     -9437.91461   272565.629  100.849   26561.213    26512.367
2740.46     -9473.73672   436747.022  157.229   27211.777    26396.920
2740.71     -9509.88755  1068784.634  384.762   27889.214    26284.528
2740.97      -9546.3713  2586951.333  931.302   28595.166    26175.125
2741.22     -9583.19221   598534.741  215.473   29331.410    26068.645
2741.47     -9620.35462   343488.924  123.656   30099.871    25965.024
2741.73     -9657.86292   243709.987   87.736   30902.642    25864.202
2741.98     -9695.72159   190756.859   68.672   31741.999    25766.122
2742.23     -9733.93518   158105.934   55.337   32620.422    25670.727
2742.49     -9772.50834   136087.188   47.631   33540.618    25577.962
2742.74     -9811.44576   120333.057   42.117   34505.551    25487.778
 2743.0     -9850.75226   108582.419   38.004   35518.469    25400.122
2743.25     -9890.43271    99547.603   34.842   36582.940    25314.948
2743.51     -9930.49207    92441.711   32.355   37702.895    25232.210
2743.76      -9970.9354    86757.038   30.365   38882.669    25151.862
2744.02    -10011.76784    82151.620   27.932   40127.062    25073.861
2744.27    -10052.99464    78386.996   26.652   41441.398    24998.168
2744.53    -10094.62112    75292.100   25.599   42831.599    24924.742
2744.78    -10136.65271    72741.328   24.732   44304.274    24853.544
2745.04    -10179.09493    70640.688   24.018   45866.818    24784.539
2745.29    -10221.95341    68918.780   23.432   47527.535    24717.690
2745.55    -10265.23388    67520.739   22.957   49295.779    24652.964
2745.81    -10308.94217    66404.094   21.913   51182.129    24590.329
2746.06    -10353.08422    65535.874   21.627   53198.596    24529.753
2746.32    -10397.66608    64890.552   21.414   55358.868    24471.205
2746.58    -10442.69392    64448.599   21.268   57678.621    24414.657
2746.83    -10488.17401    64195.435   21.184   60175.888    24360.081
2747.09    -10534.11275    64120.723   21.160   62871.522    24307.450
2747.35    -10580.51667    64217.882   20.550   65789.766    24256.738
2747.61    -10627.39239    64483.820   20.635   68958.976    24207.921
2747.86    -10674.74669    64918.841   20.774   72412.527    24160.976
2748.12    -10722.58646    65526.727   20.969   76189.978    24115.880
2748.38    -10770.91874    66315.016   21.221   80338.571    24072.610
2748.64    -10819.75068    67295.489   21.535   84915.192    24031.147
 2748.9     -10869.0896    68484.951   21.915   89988.966    23991.471
2749.16    -10918.94294    69906.365   21.671   95644.731    23953.563
2749.41    -10969.31829    71590.512   22.193  101987.776    23917.404
2749.67    -11020.22339    73578.378   22.809  109150.393    23882.978
2749.93    -11071.66614    75924.638   23.537  117301.132    23850.268
2750.19    -11123.65459    78702.783   24.398  126658.129    23819.258
2750.45    -11176.19695    82012.836   25.424  137508.795    23789.935
2750.71    -11229.30161    85993.213   25.798  150239.680    23762.283
2750.97    -11282.97711    90839.504   27.252  165383.257    23736.291
2751.23    -11337.23216    96835.176   29.051  183693.948    23711.944
2751.49    -11392.07567   104403.869   31.321  206277.223    23689.232
2751.75    -11447.51672   114202.875   34.261  234820.662    23668.144
2752.01    -11503.56457   127300.675   38.190  272035.192    23648.668
2752.27    -11560.22868   145541.157   43.662  322569.384    23630.796
2752.54    -11617.51871   172370.911   49.988  395117.258    23614.519
 2752.8    -11675.44452   215001.771   62.351  508042.661    23599.827
2753.06    -11734.01616   291370.967   84.498  708001.202    23586.714
2753.32    -11793.24393   461930.479  133.960 1158553.927    23575.173
2753.58     -11853.1383  1159988.781  336.397 3120335.394    23565.197
2753.84    -11913.71001 23537465.969 6825.865  112126.449 67829358.628
2754.11    -11974.96999   759044.902  212.533  122822.753  1817132.284
2754.37    -12036.92945   432739.013  121.167  135566.512   926741.311
2754.63    -12099.59979   321756.561   90.092  151004.077   624624.950
2754.89    -12162.99271   270119.818   75.634  170085.738   472573.757
2755.16    -12227.12013   244264.990   68.394  194268.193   381038.863
2755.42    -12291.99425   232928.392   65.220  225903.709   319899.785
2755.68    -12357.62754   231879.830   64.926  269053.351   276180.772
2755.95    -12424.03274   240372.004   64.900  331382.998   243371.853
2756.21    -12491.22288   261199.670   70.524  429303.854   217847.616
2756.47    -12559.21128   305485.655   82.481  605419.266   197428.866
2756.74    -12628.01157   421322.347  113.757 1015467.809   180726.883
 2757.0    -12697.63768  1082995.865  292.409 3045639.969   166814.805
2757.27    -12768.10387  1163128.400  314.045       0.000  3148475.394
2757.53    -12839.42473   527780.236  137.223       0.000  1049140.238
 2757.8    -12911.61517   495387.553  128.801       0.000   633562.758
2758.06    -12984.69046   581110.555  151.089       0.000   455928.255
2758.33    -13058.66623   795077.810  206.720       0.000   357386.968
2758.59    -13133.55848  1386599.990  360.516       0.000   294748.329
2758.86    -13209.38358  6872076.700 1786.740       0.000   251426.297
2759.12    -13286.15829  2199230.222  571.800       0.000   219688.146
2759.39    -13363.89978   932502.563  233.126       0.000   195442.777
