   wave         C       sig  sigcal lorange hirange
3906.68  87.43708    23.730   0.120  22.060  22.132
3907.28  87.32237    23.722   0.121  22.062  22.214
3907.87  87.20769    23.713   0.121  22.062  22.295
3908.47  87.09304    23.705   0.121  22.063  22.376
3909.07  86.97842    23.695   0.121  22.062  22.455
3909.67  86.86383    23.686   0.121  22.061  22.533
3910.27  86.74928    23.676   0.121  22.060  22.610
3910.87  86.63476    23.666   0.121  22.058  22.686
3911.47  86.52028    23.656   0.122  22.056  22.762
3912.07  86.40583    23.645   0.122  22.053  22.836
3912.67  86.29142    23.634   0.122  22.049  22.909
3913.27  86.17705    23.623   0.122  22.045  22.981
3913.87  86.06272    23.611   0.122  22.041  23.052
3914.47  85.94843    23.599   0.122  22.036  23.123
3915.07  85.83419    23.587   0.122  22.030  23.192
3915.67  85.71998    23.574   0.122  22.024  23.260
3916.27  85.60582    23.561   0.123  22.018  23.327
3916.87  85.49171    23.548   0.123  22.011  23.393
3917.47  85.37764    23.534   0.123  22.003  23.459
3918.07  85.26362    23.520   0.123  21.995  23.523
3918.67  85.14964    23.506   0.123  21.987  23.587
3919.27  85.03572    23.491   0.123  21.978  23.649
3919.87  84.92184    23.476   0.123  21.969  23.710
3920.47  84.80802    23.461   0.123  21.959  23.771
3921.07  84.69425    23.446   0.124  21.949  23.830
3921.67  84.58053    23.430   0.124  21.939  23.889
3922.27  84.46686    23.414   0.124  21.928  23.947
3922.87  84.35325    23.397   0.124  21.916  24.003
3923.47  84.23969    23.381   0.124  21.904  24.059
3924.07  84.12619    23.364   0.124  21.892  24.114
3924.67  84.01275    23.346   0.124  21.880  24.168
3925.27  83.89936    23.329   0.124  21.866  24.220
3925.87  83.78604    23.311   0.124  21.853  24.272
3926.47  83.67277    23.293   0.124  21.839  24.324
3927.07  83.55957    23.274   0.125  21.825  24.374
3927.68  83.44642    23.256   0.125  21.810  24.423
3928.28  83.33334    23.237   0.125  21.795  24.471
3928.88  83.22033    23.217   0.125  21.779  24.519
3929.48  83.10737    23.198   0.125  21.764  24.565
3930.08  82.99448    23.178   0.125  21.747  24.611
3930.68  82.88166    23.158   0.125  21.731  24.655
3931.28   82.7689    23.138   0.125  21.714  24.699
3931.89  82.65622    23.117   0.125  21.696  24.742
3932.49   82.5436    23.096   0.125  21.679  24.784
3933.09  82.43104    23.075   0.126  21.661  24.825
3933.69  82.31856    23.054   0.125  21.642  24.865
3934.29  82.20615    23.032   0.126  21.624  24.905
 3934.9  82.09381    23.010   0.126  21.604  24.943
 3935.5  81.98155    22.987   0.126  21.585  24.981
 3936.1  81.86935    22.965   0.126  21.565  25.018
 3936.7  81.75723    22.942   0.126  21.545  25.054
 3937.3  81.64518    22.919   0.126  21.525  25.089
3937.91  81.53321    22.896   0.126  21.504  25.123
3938.51  81.42132    22.873   0.126  21.483  25.156
3939.11   81.3095    22.849   0.126  21.461  25.189
3939.71  81.19776    22.825   0.126  21.440  25.220
3940.32   81.0861    22.801   0.126  21.417  25.251
3940.92  80.97451    22.776   0.126  21.395  25.281
3941.52  80.86301    22.752   0.126  21.372  25.310
3942.13  80.75158    22.727   0.127  21.349  25.339
3942.73  80.64024    22.701   0.126  21.326  25.366
3943.33  80.52898    22.676   0.127  21.303  25.393
3943.94   80.4178    22.650   0.127  21.279  25.419
3944.54   80.3067    22.625   0.127  21.255  25.444
3945.14  80.19569    22.599   0.127  21.230  25.468
3945.75  80.08476    22.572   0.127  21.205  25.492
3946.35  79.97392    22.546   0.127  21.180  25.514
3946.95  79.86316    22.519   0.127  21.155  25.536
3947.56  79.75249    22.492   0.127  21.129  25.557
3948.16  79.64191    22.465   0.127  21.104  25.578
3948.76  79.53141    22.437   0.127  21.077  25.597
3949.37    79.421    22.409   0.127  21.051  25.616
3949.97  79.31068    22.382   0.127  21.024  25.634
3950.57  79.20045    22.354   0.127  20.998  25.651
3951.18  79.09031    22.325   0.127  20.970  25.668
3951.78  78.98026    22.297   0.127  20.943  25.684
3952.39  78.87031    22.268   0.127  20.915  25.699
3952.99  78.76044    22.239   0.127  20.887  25.713
 3953.6  78.65067    22.210   0.127  20.859  25.726
 3954.2  78.54098    22.181   0.127  20.831  25.739
 3954.8   78.4314    22.151   0.127  20.802  25.751
3955.41   78.3219    22.122   0.127  20.773  25.763
3956.01  78.21251    22.092   0.127  20.744  25.773
3956.62   78.1032    22.062   0.128  20.715  25.783
3957.22    77.994    22.031   0.128  20.685  25.792
3957.83  77.88488    22.001   0.128  20.656  25.801
3958.43  77.77587    21.970   0.128  20.626  25.809
3959.04  77.66695    21.940   0.128  20.595  25.816
3959.64  77.55814    21.909   0.128  20.565  25.822
3960.25  77.44942    21.877   0.128  20.534  25.828
3960.85  77.34079    21.846   0.128  20.503  25.833
3961.46  77.23227    21.814   0.128  20.472  25.837
3962.06  77.12385    21.783   0.128  20.441  25.841
3962.67  77.01553    21.751   0.128  20.409  25.844
3963.27  76.90731    21.719   0.128  20.378  25.846
3963.88  76.79919    21.687   0.128  20.346  25.848
3964.48  76.69118    21.654   0.128  20.314  25.849
3965.09  76.58326    21.622   0.128  20.281  25.849
 3965.7  76.47545    21.589   0.128  20.249  25.849
 3966.3  76.36775    21.556   0.128  20.216  25.848
3966.91  76.26014    21.523   0.128  20.183  25.846
3967.51  76.15264    21.490   0.128  20.150  25.844
3968.12  76.04525    21.457   0.128  20.117  25.841
3968.72  75.93796    21.423   0.128  20.084  25.838
3969.33  75.83078    21.389   0.128  20.050  25.834
3969.94   75.7237    21.356   0.128  20.016  25.829
3970.54  75.61673    21.321   0.128  19.982  25.824
3971.15  75.50987    21.287   0.128  19.948  25.818
3971.76  75.40311    21.253   0.128  19.914  25.811
3972.36  75.29647    21.219   0.128  19.879  25.804
3972.97  75.18993    21.184   0.128  19.845  25.797
3973.58   75.0835    21.149   0.128  19.810  25.788
3974.18  74.97718    21.115   0.128  19.775  25.779
3974.79  74.87096    21.079   0.128  19.740  25.770
 3975.4  74.76486    21.044   0.128  19.705  25.760
 3976.0  74.65887    21.009   0.128  19.669  25.749
3976.61  74.55299    20.974   0.128  19.634  25.738
3977.22  74.44722    20.938   0.128  19.598  25.727
3977.82  74.34156    20.902   0.128  19.562  25.714
3978.43  74.23602    20.867   0.128  19.526  25.702
3979.04  74.13059    20.831   0.128  19.490  25.688
3979.65  74.02526    20.795   0.128  19.453  25.674
3980.25  73.92006    20.758   0.128  19.417  25.660
3980.86  73.81496    20.722   0.128  19.380  25.645
3981.47  73.70998    20.686   0.128  19.344  25.630
3982.08  73.60512    20.650   0.128  19.307  25.614
3982.68  73.50036    20.613   0.128  19.270  25.597
3983.29  73.39573    20.576   0.128  19.233  25.580
 3983.9   73.2912    20.539   0.128  19.195  25.563
3984.51   73.1868    20.502   0.128  19.158  25.544
3985.11  73.08251    20.465   0.127  19.120  25.526
3985.72  72.97833    20.428   0.127  19.083  25.507
3986.33  72.87427    20.391   0.127  19.045  25.487
3986.94  72.77033    20.353   0.127  19.007  25.467
3987.55  72.66651    20.316   0.127  18.969  25.447
3988.15   72.5628    20.278   0.127  18.931  25.426
3988.76  72.45921    20.240   0.127  18.893  25.405
3989.37  72.35574    20.202   0.127  18.854  25.383
3989.98  72.25238    20.165   0.127  18.816  25.360
3990.59  72.14915    20.126   0.127  18.777  25.338
 3991.2  72.04603    20.088   0.127  18.739  25.314
3991.81  71.94303    20.050   0.127  18.700  25.291
3992.41  71.84016    20.012   0.127  18.661  25.266
3993.02   71.7374    19.973   0.127  18.622  25.242
3993.63  71.63476    19.935   0.127  18.583  25.217
3994.24  71.53224    19.897   0.127  18.544  25.191
3994.85  71.42984    19.858   0.127  18.504  25.165
3995.46  71.32757    19.819   0.127  18.465  25.139
3996.07  71.22541    19.780   0.127  18.425  25.112
3996.68  71.12338    19.741   0.127  18.386  25.085
3997.29  71.02146    19.702   0.127  18.346  25.058
 3997.9  70.91967    19.663   0.127  18.306  25.030
3998.51    70.818    19.624   0.127  18.266  25.001
3999.12  70.71645    19.585   0.127  18.226  24.972
3999.73  70.61503    19.546   0.126  18.186  24.943
4000.33  70.51373    19.506   0.126  18.146  24.914
4000.94  70.41255    19.467   0.126  18.106  24.884
4001.55  70.31149    19.427   0.126  18.066  24.853
4002.16  70.21056    19.388   0.126  18.025  24.823
4002.77  70.10975    19.348   0.126  17.985  24.792
4003.38  70.00906    19.308   0.126  17.944  24.760
4003.99   69.9085    19.269   0.126  17.904  24.728
 4004.6  69.80806    19.229   0.126  17.863  24.696
4005.21  69.70775    19.189   0.126  17.822  24.664
4005.82  69.60756    19.149   0.126  17.782  24.631
4006.44   69.5075    19.109   0.126  17.741  24.598
4007.05  69.40756    19.069   0.126  17.700  24.564
4007.66  69.30775    19.029   0.126  17.659  24.530
