    wave            C        sig  sigcal     lorange    hirange
 4310.88     52.90962      3.656   0.065       2.238      6.361
 4311.88     52.72385      3.646   0.065       2.217      6.349
 4312.89     52.54093      3.637   0.065       2.196      6.337
 4313.89     52.36082      3.628   0.065       2.176      6.326
  4314.9     52.18348      3.619   0.065       2.156      6.314
  4315.9     52.00886      3.610   0.065       2.136      6.303
  4316.9     51.83691      3.601   0.066       2.116      6.292
 4317.91     51.66759      3.593   0.066       2.097      6.280
 4318.91     51.50087      3.585   0.066       2.078      6.269
 4319.92     51.33669      3.576   0.066       2.060      6.259
 4320.92     51.17502      3.568   0.066       2.042      6.248
 4321.92     51.01582      3.560   0.066       2.024      6.237
 4322.93     50.85905      3.553   0.066       2.006      6.227
 4323.93     50.70467      3.545   0.066       1.988      6.217
 4324.93     50.55264      3.538   0.066       1.971      6.207
 4325.94     50.40294      3.531   0.066       1.954      6.197
 4326.94     50.25553      3.524   0.066       1.937      6.187
 4327.94     50.11036      3.517   0.066       1.921      6.178
 4328.94     49.96741      3.510   0.066       1.905      6.168
 4329.95     49.82665      3.503   0.066       1.889      6.159
 4330.95     49.68804      3.497   0.066       1.873      6.150
 4331.95     49.55155      3.490   0.066       1.857      6.140
 4332.95     49.41716      3.484   0.066       1.842      6.132
 4333.95     49.28483      3.478   0.066       1.827      6.123
 4334.95     49.15453      3.472   0.066       1.812      6.114
 4335.96     49.02623      3.466   0.066       1.797      6.106
 4336.96     48.89991      3.460   0.066       1.782      6.097
 4337.96     48.77554      3.455   0.066       1.768      6.089
 4338.96     48.65309      3.449   0.066       1.754      6.081
 4339.96     48.53254      3.444   0.066       1.740      6.073
 4340.96     48.41386      3.439   0.066       1.726      6.065
 4341.96     48.29703      3.434   0.066       1.713      6.057
 4342.96     48.18202      3.429   0.066       1.699      6.050
 4343.96     48.06881      3.424   0.066       1.686      6.042
 4344.96     47.95737      3.419   0.066       1.673      6.035
 4345.96     47.84768      3.414   0.066       1.660      6.028
 4346.96     47.73973      3.410   0.067       1.647      6.021
 4347.96     47.63348      3.406   0.067       1.635      6.014
 4348.96     47.52891      3.401   0.067       1.622      6.007
 4349.96     47.42602      3.397   0.067       1.610      6.000
 4350.95     47.32476      3.393   0.067       1.598      5.994
 4351.95     47.22513      3.389   0.067       1.586      5.987
 4352.95     47.12711      3.385   0.067       1.574      5.981
 4353.95     47.03067      3.381   0.067       1.562      5.975
 4354.95      46.9358      3.377   0.067       1.550      5.969
 4355.95     46.84248      3.374   0.067       1.539      5.963
 4356.94     46.75068      3.370   0.067       1.528      5.957
 4357.94      46.6604      3.367   0.067       1.517      5.951
