    wave              C          sig    sigcal       lorange     hirange
 4528.54        50.6335        3.139     0.061         3.896       4.116
 4529.52       50.72318        3.146     0.061         3.903       4.134
  4530.5       50.81407        3.153     0.061         3.910       4.152
 4531.48       50.90616        3.161     0.062         3.917       4.171
 4532.46       50.99947        3.169     0.062         3.925       4.189
 4533.44       51.09399        3.176     0.062         3.932       4.208
 4534.42       51.18975        3.184     0.062         3.940       4.227
  4535.4       51.28674        3.192     0.062         3.948       4.246
 4536.37       51.38498        3.200     0.062         3.956       4.266
 4537.35       51.48447        3.208     0.062         3.964       4.285
 4538.33       51.58522        3.217     0.062         3.972       4.305
 4539.31       51.68724        3.225     0.062         3.981       4.325
 4540.28       51.79055        3.233     0.062         3.989       4.345
 4541.26       51.89514        3.242     0.062         3.998       4.366
 4542.24       52.00103        3.250     0.062         4.006       4.386
 4543.22       52.10822        3.259     0.062         4.015       4.407
 4544.19       52.21674        3.268     0.062         4.024       4.428
 4545.17       52.32657        3.277     0.062         4.033       4.450
 4546.15       52.43775        3.286     0.062         4.043       4.471
 4547.12       52.55027        3.296     0.062         4.052       4.493
  4548.1       52.66415        3.305     0.062         4.062       4.515
 4549.08       52.77939        3.315     0.062         4.071       4.538
 4550.05       52.89601        3.324     0.062         4.081       4.560
 4551.03       53.01402        3.334     0.062         4.091       4.583
  4552.0       53.13342        3.344     0.062         4.101       4.606
 4552.98       53.25424        3.354     0.062         4.112       4.629
 4553.96       53.37648        3.364     0.062         4.122       4.653
 4554.93       53.50015        3.374     0.062         4.133       4.677
 4555.91       53.62527        3.384     0.062         4.143       4.701
 4556.88       53.75184        3.395     0.062         4.154       4.725
 4557.86       53.87988        3.405     0.062         4.165       4.750
 4558.83       54.00941        3.416     0.062         4.176       4.775
 4559.81       54.14043        3.427     0.062         4.187       4.800
 4560.78       54.27295        3.438     0.063         4.199       4.826
 4561.75         54.407        3.450     0.063         4.211       4.852
 4562.73       54.54258        3.461     0.063         4.222       4.878
  4563.7        54.6797        3.472     0.063         4.234       4.904
 4564.68       54.81839        3.484     0.063         4.246       4.931
 4565.65       54.95865        3.496     0.063         4.259       4.958
 4566.62       55.10051        3.507     0.063         4.271       4.985
  4567.6       55.24396        3.520     0.063         4.284       5.013
 4568.57       55.38904        3.532     0.063         4.296       5.041
 4569.54       55.53575        3.544     0.063         4.309       5.069
 4570.52       55.68411        3.557     0.063         4.322       5.098
 4571.49       55.83413        3.569     0.063         4.335       5.127
 4572.46       55.98584        3.582     0.063         4.349       5.156
 4573.44       56.13924        3.595     0.063         4.363       5.186
 4574.41       56.29435        3.608     0.063         4.376       5.216
 4575.38        56.4512        3.622     0.063         4.390       5.247
 4576.35       56.60979        3.635     0.063         4.404       5.277
 4577.33       56.77015        3.649     0.063         4.419       5.308
  4578.3        56.9323        3.663     0.063         4.433       5.340
 4579.27       57.09624        3.677     0.063         4.448       5.372
 4580.24         57.262        3.691     0.063         4.463       5.404
 4581.21        57.4296        3.705     0.064         4.478       5.437
 4582.18       57.59905        3.720     0.064         4.493       5.470
 4583.16       57.77039        3.735     0.064         4.509       5.503
 4584.13       57.94361        3.750     0.064         4.524       5.537
  4585.1       58.11876        3.764     0.064         4.540       5.572
 4586.07       58.29584        3.780     0.064         4.556       5.606
 4587.04       58.47487        3.795     0.064         4.572       5.642
 4588.01       58.65589        3.811     0.064         4.589       5.677
 4588.98        58.8389        3.827     0.064         4.606       5.713
 4589.95       59.02394        3.843     0.064         4.623       5.750
 4590.92       59.21101        3.859     0.064         4.640       5.787
 4591.89       59.40016        3.876     0.064         4.657       5.824
 4592.86       59.59139        3.892     0.064         4.675       5.862
 4593.83       59.78474        3.909     0.064         4.692       5.901
  4594.8       59.98022        3.926     0.064         4.710       5.940
 4595.77       60.17787        3.944     0.064         4.729       5.979
 4596.74        60.3777        3.961     0.064         4.747       6.019
 4597.71       60.57974        3.979     0.065         4.766       6.059
 4598.68       60.78402        3.997     0.065         4.785       6.100
 4599.64       60.99056        4.015     0.065         4.804       6.142
 4600.61        61.1994        4.034     0.065         4.824       6.184
 4601.58       61.41055        4.053     0.065         4.843       6.226
 4602.55       61.62404        4.072     0.065         4.863       6.270
 4603.52       61.83991        4.091     0.065         4.883       6.313
 4604.49       62.05817        4.110     0.065         4.904       6.358
 4605.46       62.27887        4.130     0.065         4.925       6.403
 4606.42       62.50203        4.150     0.065         4.946       6.448
 4607.39       62.72768        4.170     0.065         4.967       6.494
 4608.36       62.95586        4.191     0.065         4.988       6.541
 4609.33       63.18658        4.212     0.065         5.010       6.589
 4610.29       63.41989        4.233     0.065         5.032       6.637
 4611.26       63.65582        4.254     0.066         5.055       6.685
 4612.23        63.8944        4.276     0.066         5.077       6.735
 4613.19       64.13567        4.298     0.066         5.100       6.785
 4614.16       64.37966        4.320     0.066         5.124       6.836
 4615.13        64.6264        4.343     0.066         5.147       6.887
 4616.09       64.87593        4.365     0.066         5.171       6.939
 4617.06        65.1283        4.389     0.066         5.195       6.992
 4618.03       65.38352        4.412     0.066         5.220       7.046
 4618.99       65.64166        4.436     0.066         5.245       7.101
 4619.96       65.90273        4.460     0.066         5.270       7.156
 4620.92       66.16679        4.485     0.066         5.296       7.212
 4621.89       66.43386        4.510     0.067         5.321       7.269
 4622.86       66.70401        4.535     0.067         5.348       7.327
 4623.82       66.97725        4.560     0.067         5.374       7.385
 4624.79       67.25365        4.586     0.067         5.401       7.445
 4625.75       67.53324        4.612     0.067         5.428       7.505
 4626.72       67.81607        4.639     0.067         5.456       7.566
 4627.68       68.10218        4.666     0.067         5.484       7.628
 4628.65       68.39161        4.693     0.067         5.512       7.691
 4629.61       68.68443        4.721     0.067         5.541       7.755
 4630.58       68.98067        4.749     0.067         5.570       7.820
 4631.54       69.28038        4.778     0.068         5.600       7.886
  4632.5       69.58362        4.807     0.068         5.630       7.953
 4633.47       69.89043        4.836     0.068         5.660       8.021
