   wave            C        sig  sigcal    lorange    hirange
3936.42   -415.99282   1284.332   1.914    534.834   3530.639
3937.03   -421.83957   1173.946   1.726    561.398   3200.315
3937.63   -427.86486   1086.975   1.576    590.146   2935.325
3938.23   -434.07697   1017.458   1.455    621.338   2718.410
3938.83   -440.48467    961.406   1.356    655.276   2537.916
3939.44   -447.09729    916.076   1.273    692.311   2385.695
3940.04   -453.92479    879.541   1.205    732.854   2255.875
3940.64   -460.97776    850.437   1.148    777.394   2144.123
3941.25    -468.2675    827.804   1.093    826.507   2047.169
3941.85   -475.80608    810.987   1.054    880.889   1962.504
3942.45   -483.60643    799.575   1.023    941.376   1888.169
3943.06   -491.68235    793.359   1.000   1008.989   1822.614
3943.66   -500.04865    792.326   0.982   1084.985   1764.599
3944.26   -508.72122    796.648   0.972   1170.929   1713.119
3944.87   -517.71714    806.707   0.968   1268.793   1667.353
3945.47   -527.05477    823.126   0.971   1381.099   1626.628
3946.07   -536.75388    846.833   0.974   1511.122   1590.383
3946.68   -546.83582    879.157   0.993   1663.192   1558.151
3947.28   -557.32363    921.987   1.023   1843.158   1529.542
3947.89   -568.24226    978.018   1.066   2059.111   1504.226
3948.49   -579.61873   1051.163   1.125   2322.570   1481.929
3949.09   -591.48238   1147.261   1.205   2650.513   1462.418
 3949.7    -603.8651   1275.354   1.301   3069.031   1445.496
 3950.3   -616.80164   1450.151   1.450   3620.382   1431.000
3950.91    -630.3299   1697.209   1.663   4377.801   1418.795
3951.51   -644.49136   2065.077   1.982   5480.212   1408.769
3952.12   -659.33142   2658.501   2.499   7227.126   1400.831
3952.72   -674.89997   3752.574   3.452  10404.860   1394.913
3953.32   -691.25189   6375.572   5.674  17952.131   1390.963
3953.93   -708.44771  20471.369  17.810  58286.120   1388.945
3954.53   -726.55439  17862.996  15.184    234.873  51210.877
3955.14   -745.64614   6400.862   5.313    248.901  18401.596
3955.74   -765.80546   3989.738   3.232    264.280  11456.508
3956.35   -787.12434   2957.132   2.307    281.192   8449.293
3956.95   -809.70564   2392.665   1.818    299.854   6777.915
3957.56   -833.66477   2043.599   1.512    320.518   5719.617
3958.16   -859.13163   1811.982   1.305    343.489   4993.871
3958.77   -886.25301   1652.019   1.156    369.131   4469.085
3959.37   -915.19536   1539.578   1.032    397.884   4075.401
3959.98   -946.14826   1460.882   0.950    430.282   3772.348
3960.58   -979.32853   1407.655   0.887    466.983   3534.916
3961.19  -1014.98536   1374.823   0.839    508.803   3346.871
 3961.8  -1053.40651   1359.326   0.802    556.763   3197.278
 3962.4  -1094.92617   1359.517   0.761    612.156   3078.563
3963.01   -1139.9346   1374.851   0.742    676.643   2985.383
3963.61  -1188.89054   1405.792   0.731    752.386   2913.942
3964.22  -1242.33679   1453.891   0.727    842.243   2861.554
3964.82  -1300.92046   1522.056   0.715    950.066   2826.376
3965.43  -1365.41931   1615.143   0.727   1081.153   2807.232
3966.04   -1436.7764   1741.079   0.749   1242.972   2803.511
3966.64  -1516.14653   1913.109   0.784   1446.357   2815.117
3967.25  -1604.95918   2154.600   0.819   1707.569   2842.461
3967.85  -1705.00535   2510.429   0.904   2052.064   2886.495
3968.46  -1818.55955   3078.513   1.047   2521.821   2948.800
3969.07  -1948.55477   4119.160   1.318   3190.900   3031.725
3969.67  -2098.83937   6611.713   1.917   4202.327   3138.628
3970.28  -2274.56443  19473.490   5.258   5870.255   3274.243
3970.89  -2482.78589  22612.944   5.653   9037.531   3445.270
3971.49  -2733.43482  11048.530   2.431  16960.122   3661.333
 3972.1  -3040.94791  24573.479   4.915  64976.744   3936.605
3972.71  -3427.14957  20761.350   3.737  25488.926  50102.233
3973.31  -3926.67089 169346.750  27.095      0.000 491020.939
3973.92  -4597.95838   9434.381   1.226      0.000  30432.533
3974.53  -5547.99628   5667.565   0.623      0.000  18813.827
3975.13  -6995.89458   4742.107   0.427      0.000  15918.537
3975.74  -9471.93482   4865.111   0.292      0.000  16192.988
3976.35 -14674.04566   6230.648   0.249      0.000  20064.389
3976.96 -32617.40943  12208.075   0.244      0.000  37116.510
3977.56 145094.29002  50186.546   0.000 144770.050      0.000
3978.17  22469.86722   7424.971   0.223  22150.028      0.000
3978.78   12168.7959   3927.592   0.196  11853.244      0.000
3979.39   8339.44362   2666.698   0.187   8028.072      0.000
3979.99   6340.83152   2026.673   0.203   6033.534      0.000
 3980.6   5113.38462   1642.413   0.197   4810.062      0.000
3981.21   4282.95782   1386.881   0.194   3983.513      0.000
3981.82   3683.74422   1204.760   0.205   3388.083      0.000
3982.42   3230.98221   1068.297   0.203   2939.015      0.000
3983.03    2876.8296    962.113   0.202   2588.469      0.000
3983.64   2592.23637    877.032   0.210   2307.399      0.000
3984.25   2358.54293    807.255   0.210   2077.148      0.000
3984.86   2163.21588    748.936   0.210   1885.184      0.000
3985.47   1997.52462    699.430   0.217   1722.781      0.000
3986.07   1855.20073    656.857   0.217   1583.672      0.000
3986.68   1731.62718    619.841   0.217   1463.243      0.000
3987.29   1623.32814    587.353   0.223   1358.019      0.000
 3987.9   1527.63685    558.609   0.223   1265.338      0.000
3988.51   1442.47322    532.996   0.224   1183.119      0.000
3989.12   1366.19088    510.034   0.230   1109.720      0.000
3989.72   1297.46973    489.334   0.230   1043.822      0.000
3990.33   1235.23894    470.585   0.235    984.356      0.000
3990.94   1178.62079    453.528   0.236    930.446      0.000
3991.55   1126.88897    437.951   0.236    881.368      0.000
3992.16   1079.43732    423.676   0.241    836.516      0.000
3992.77   1035.75596    410.552   0.242    795.383      0.000
3993.38     995.4129    398.453   0.243    757.539      0.000
3993.99    958.03971    387.269   0.248    722.615      0.000
 3994.6    923.32026    376.906   0.249    690.298      0.000
3995.21    890.98174    367.284   0.253    660.316      0.000
3995.82    860.78752    358.332   0.254    632.434      0.000
