   wave              C           sig   sigcal     lorange       hirange
2635.74    -5942.24847     13350.662    8.945    9594.763         3.523
2636.01    -5899.70322     13165.172    8.952    9450.354         0.000
2636.29    -5857.87192     12983.927    8.829    9309.858         0.000
2636.57    -5816.73734     12806.787    8.837    9173.123         0.000
2636.84    -5776.28281     12633.618    8.717    9040.004         0.000
2637.12    -5736.49218     12464.291    8.600    8910.365         0.000
 2637.4    -5697.34982     12298.684    8.609    8784.077         0.000
2637.68    -5658.84058     12136.678    8.496    8661.014         0.000
2637.95    -5620.94979     11978.160    8.504    8541.059         0.000
2638.23    -5583.66322     11823.021    8.394    8424.099         0.000
2638.51    -5546.96709     11671.159    8.403    8310.027         0.000
2638.79    -5510.84803     11522.473    8.296    8198.742         0.000
2639.07    -5475.29308     11376.866    8.305    8090.145         0.000
2639.35    -5440.28967     11234.249    8.201    7984.143         0.000
2639.62    -5405.82558     11094.531    8.210    7880.648         0.000
 2639.9    -5371.88898     10957.627    8.109    7779.573         0.000
2640.18    -5338.46837     10823.457    8.009    7680.839         0.000
2640.46    -5305.55259     10691.942    8.019    7584.366         0.000
2640.74    -5273.13081     10563.005    7.922    7490.081         0.000
2641.02    -5241.19249     10436.574    7.932    7397.912         0.000
 2641.3     -5209.7274     10312.579    7.838    7307.791         0.000
2641.58    -5178.72561     10190.953    7.847    7219.653         0.000
2641.86    -5148.17745     10071.630    7.755    7133.434         0.000
2642.14    -5118.07353      9954.547    7.665    7049.074         0.000
2642.42    -5088.40473      9839.644    7.675    6966.516         0.000
 2642.7    -5059.16216      9726.863    7.587    6885.704         0.000
2642.98    -5030.33718      9616.147    7.597    6806.585         0.000
2643.26    -5001.92138      9507.441    7.511    6729.108         0.000
2643.54     -4973.9066      9400.695    7.521    6653.223         0.000
2643.82    -4946.28487      9295.855    7.437    6578.884         0.000
 2644.1    -4919.04845      9192.875    7.354    6506.045         0.000
2644.39    -4892.18979      9091.706    7.364    6434.662         0.000
2644.67    -4865.70155      8992.302    7.284    6364.693         0.000
2644.95    -4839.57657      8894.619    7.294    6296.098         0.000
2645.23    -4813.80789      8798.616    7.215    6228.837         0.000
2645.51    -4788.38873      8704.249    7.137    6162.873         0.000
 2645.8    -4763.31245      8611.479    7.148    6098.171         0.000
2646.08    -4738.57263      8520.268    7.072    6034.694         0.000
2646.36    -4714.16296      8430.577    7.082    5972.409         0.000
2646.64    -4690.07734      8342.371    7.008    5911.284         0.000
2646.93    -4666.30978      8255.613    7.017    5851.288         0.000
2647.21    -4642.85446      8170.271    6.945    5792.390         0.000
2647.49     -4619.7057      8086.311    6.873    5734.561         0.000
2647.77    -4596.85796      8003.700    6.883    5677.773         0.000
2648.06    -4574.30583      7922.409    6.813    5621.998         0.000
2648.34    -4552.04403      7842.406    6.744    5567.211         0.000
2648.63    -4530.06741      7763.662    6.754    5513.386         0.000
2648.91    -4508.37095      7686.149    6.687    5460.499         0.000
2649.19    -4486.94974      7609.839    6.697    5408.525         0.000
2649.48    -4465.79898      7534.707    6.631    5357.442         0.000
2649.76    -4444.91401      7460.724    6.565    5307.227         0.000
2650.05    -4424.29026      7387.868    6.575    5257.859         0.000
2650.33    -4403.92325      7316.112    6.511    5209.317         0.000
2650.62    -4383.80864      7245.434    6.521    5161.581         0.000
 2650.9    -4363.94216      7175.810    6.458    5114.632         0.000
2651.19    -4344.31964      7107.217    6.396    5068.450         0.000
2651.47    -4324.93704      7039.634    6.406    5023.017         0.000
2651.76    -4305.79036      6973.039    6.345    4978.316         0.000
2652.04    -4286.87572      6907.413    6.286    4934.328         0.000
2652.33    -4268.18932      6842.734    6.295    4891.039         0.000
2652.61    -4249.72746      6778.983    6.237    4848.430         0.000
 2652.9    -4231.48649      6716.142    6.246    4806.487         0.000
2653.19    -4213.46286      6654.191    6.188    4765.195         0.000
2653.47    -4195.65311      6593.113    6.132    4724.538         0.000
2653.76    -4178.05382      6532.889    6.141    4684.502         0.000
2654.05    -4160.66168      6473.504    6.085    4645.074         0.000
2654.33    -4143.47343      6414.940    6.030    4606.239         0.000
2654.62    -4126.48589      6357.182    6.039    4567.985         0.000
2654.91    -4109.69593      6300.213    5.985    4530.299         0.000
 2655.2    -4093.10052      6244.018    5.932    4493.168         0.000
2655.48    -4076.69667      6188.581    5.941    4456.581         0.000
2655.77    -4060.48145      6133.890    5.889    4420.525         0.000
2656.06      -4044.452      6079.928    5.898    4384.990         0.000
2656.35    -4028.60551      6026.683    5.846    4349.964         0.000
2656.63    -4012.93925      5974.140    5.795    4315.436         0.000
2656.92    -3997.45053      5922.287    5.804    4281.397         0.000
2657.21    -3982.13671      5871.111    5.754    4247.835         0.000
 2657.5    -3966.99522      5820.598    5.704    4214.741         0.000
2657.79    -3952.02352      5770.737    5.713    4182.106         0.000
2658.08    -3937.21915      5721.516    5.664    4149.919         0.000
2658.37    -3922.57967      5672.924    5.616    4118.172         0.000
2658.66     -3908.1027      5624.948    5.625    4086.856         0.000
2658.95    -3893.78593      5577.577    5.578    4055.962         0.000
2659.23    -3879.62706      5530.802    5.531    4025.481         0.000
2659.52    -3865.62386      5484.610    5.539    3995.407         0.000
2659.81    -3851.77413      5438.992    5.493    3965.729         0.000
 2660.1    -3838.07571      5393.938    5.448    3936.442         0.000
2660.39    -3824.52651      5349.437    5.456    3907.536         0.000
2660.68    -3811.12444      5305.481    5.412    3879.005         0.000
2660.98    -3797.86748      5262.059    5.367    3850.842         0.000
2661.27    -3784.75364      5219.162    5.376    3823.038         0.000
2661.56    -3771.78097      5176.782    5.332    3795.589         0.000
2661.85    -3758.94755      5134.909    5.289    3768.486         0.000
2662.14    -3746.25151      5093.535    5.246    3741.723         0.000
2662.43    -3733.69099      5052.651    5.255    3715.294         0.000
2662.72    -3721.26419      5012.250    5.213    3689.192         0.000
2663.01    -3708.96934      4972.323    5.171    3663.413         0.000
 2663.3    -3696.80469      4932.862    5.180    3637.948         0.000
 2663.6    -3684.76853      4893.859    5.139    3612.794         0.000
2663.89    -3672.85919      4855.308    5.098    3587.943         0.000
2664.18    -3661.07501      4817.199    5.106    3563.392         0.000
2664.47    -3649.41439      4779.527    5.066    3539.133         0.000
2664.77    -3637.87573      4742.285    5.027    3515.162         0.000
2665.06    -3626.45747      4705.464    5.035    3491.474         0.000
2665.35    -3615.15809      4669.060    4.996    3468.064         0.000
2665.64    -3603.97608      4633.064    4.957    3444.927         0.000
2665.94    -3592.90996      4597.470    4.919    3422.058         0.000
2666.23    -3581.95829      4562.272    4.927    3399.452         0.000
2666.52    -3571.11963      4527.464    4.890    3377.105         0.000
2666.82     -3560.3926      4493.040    4.852    3355.012         0.000
2667.11    -3549.77582      4458.993    4.860    3333.169         0.000
 2667.4    -3539.26794      4425.319    4.824    3311.571         0.000
 2667.7    -3528.86763      4392.009    4.787    3290.215         0.000
2667.99    -3518.57359      4359.061    4.751    3269.097         0.000
2668.29    -3508.38454      4326.467    4.759    3248.211         0.000
2668.58    -3498.29922      4294.223    4.724    3227.555         0.000
2668.88    -3488.31639      4262.323    4.689    3207.124         0.000
2669.17    -3478.43485      4230.762    4.696    3186.916         0.000
2669.47    -3468.65339      4199.535    4.661    3166.925         0.000
2669.76    -3458.97084      4168.637    4.627    3147.149         0.000
2670.06    -3449.38605      4138.063    4.593    3127.583         0.000
2670.35    -3439.89788      4107.808    4.601    3108.226         0.000
2670.65    -3430.50522      4077.867    4.567    3089.072         0.000
2670.94    -3421.20697      4048.237    4.534    3070.119         0.000
2671.24    -3412.00206      4018.912    4.501    3051.364         0.000
2671.53    -3402.88942      3989.887    4.509    3032.803         0.000
2671.83    -3393.86802      3961.159    4.476    3014.433         0.000
2672.13    -3384.93682      3932.724    4.444    2996.252         0.000
2672.42    -3376.09482      3904.576    4.412    2978.256         0.000
2672.72    -3367.34102      3876.713    4.419    2960.442         0.000
2673.02    -3358.67446      3849.129    4.388    2942.808         0.000
2673.31    -3350.09418      3821.822    4.357    2925.350         0.000
2673.61    -3341.59922      3794.786    4.364    2908.066         0.000
2673.91    -3333.18867      3768.019    4.333    2890.954         0.000
2674.21     -3324.8616      3741.516    4.303    2874.010         0.000
 2674.5    -3316.61713      3715.274    4.273    2857.232         0.000
 2674.8    -3308.45436      3689.289    4.280    2840.618         0.000
 2675.1    -3300.37243      3663.558    4.250    2824.165         0.000
 2675.4    -3292.37049      3638.077    4.220    2807.870         0.000
2675.69    -3284.44768      3612.842    4.191    2791.731         0.000
2675.99    -3276.60319      3587.851    4.162    2775.746         0.000
2676.29    -3268.83619      3563.100    4.169    2759.912         0.000
2676.59    -3261.14589      3538.586    4.140    2744.228         0.000
2676.89     -3253.5315      3514.306    4.112    2728.691         0.000
